dataset,sub,ses,sample,task,tracksys,acq,nuc,voi,ce,trc,stain,rec,dir,run,mod,echo,flip,inv,mt,part,proc,hemi,space,split,recording,chunk,seg,res,den,label,desc,datatype,suffix,ext,extra_entities,root,path
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,NFB3,,PEER1,,,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,ndmg,output,correlations,.csv,"[('atlas', 'Schaefer2018200Parcels17NetworksOrder'), ('reg', 'default')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-NFB3/func/sub-A00040524_ses-NFB3_task-PEER1_atlas-Schaefer2018200Parcels17NetworksOrder_space-MNI152NLin6ASym_reg-default_desc-ndmg_correlations.csv
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,NFB3,,PEER1,,,,,,,,,,,,,,,,,,,,,,,,,,,smZstd,output,reho,.nii.gz,"[('reg', 'default')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-NFB3/func/sub-A00040524_ses-NFB3_task-PEER1_reg-default_desc-smZstd_reho.nii.gz
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,NFB3,,PEER2,,,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,PartialNilearn,output,correlations,.tsv,"[('atlas', 'Schaefer2018200Parcels17NetworksOrder'), ('reg', 'default')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-NFB3/func/sub-A00040524_ses-NFB3_task-PEER2_atlas-Schaefer2018200Parcels17NetworksOrder_space-MNI152NLin6ASym_reg-default_desc-PartialNilearn_correlations.tsv
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,NFB3,,MORALDILEMMA,,,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,PearsonNilearn,output,correlations,.tsv,"[('atlas', 'Yeo7'), ('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-NFB3/func/sub-A00040524_ses-NFB3_task-MORALDILEMMA_atlas-Yeo7_space-MNI152NLin6ASym_reg-defaultNoGSR_desc-PearsonNilearn_correlations.tsv
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,NFB3,,MORALDILEMMA,,,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,zstd,output,alff,.nii.gz,"[('reg', 'default')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-NFB3/func/sub-A00040524_ses-NFB3_task-MORALDILEMMA_space-MNI152NLin6ASym_reg-default_desc-zstd_alff.nii.gz
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,NFB3,,PEER1,,,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,ndmg,output,correlations,.csv,"[('atlas', 'Glasser'), ('reg', 'default')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-NFB3/func/sub-A00040524_ses-NFB3_task-PEER1_atlas-Glasser_space-MNI152NLin6ASym_reg-default_desc-ndmg_correlations.csv
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,NFB3,,MORALDILEMMA,,,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,ndmg,output,correlations,.csv,"[('atlas', 'Brodmann'), ('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-NFB3/func/sub-A00040524_ses-NFB3_task-MORALDILEMMA_atlas-Brodmann_space-MNI152NLin6ASym_reg-defaultNoGSR_desc-ndmg_correlations.csv
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,NFB3,,PEER2,,,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,Mean,output,timeseries,.1D,"[('atlas', 'MICCAI'), ('reg', 'default')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-NFB3/func/sub-A00040524_ses-NFB3_task-PEER2_atlas-MICCAI_space-MNI152NLin6ASym_reg-default_desc-Mean_timeseries.1D
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,NFB3,,DMNTRACKINGTRAIN,,,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,PearsonNilearn,output,correlations,.tsv,"[('atlas', 'rois'), ('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-NFB3/func/sub-A00040524_ses-NFB3_task-DMNTRACKINGTRAIN_atlas-rois_space-MNI152NLin6ASym_reg-defaultNoGSR_desc-PearsonNilearn_correlations.tsv
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,NFB3,,DMNTRACKINGTEST,,,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,ndmg,output,correlations,.csv,"[('atlas', 'Glasser'), ('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-NFB3/func/sub-A00040524_ses-NFB3_task-DMNTRACKINGTEST_atlas-Glasser_space-MNI152NLin6ASym_reg-defaultNoGSR_desc-ndmg_correlations.csv
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,NFB3,,DMNTRACKINGTRAIN,,,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,ndmg,output,correlations,.csv,"[('atlas', 'aal'), ('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-NFB3/func/sub-A00040524_ses-NFB3_task-DMNTRACKINGTRAIN_atlas-aal_space-MNI152NLin6ASym_reg-defaultNoGSR_desc-ndmg_correlations.csv
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,NFB3,,DMNTRACKINGTRAIN,,,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,Mean,output,timeseries,.1D,"[('atlas', 'Brodmann'), ('reg', 'default')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-NFB3/func/sub-A00040524_ses-NFB3_task-DMNTRACKINGTRAIN_atlas-Brodmann_space-MNI152NLin6ASym_reg-default_desc-Mean_timeseries.1D
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,NFB3,,PEER2,,,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,Mean,output,timeseries,.1D,"[('atlas', 'tt'), ('reg', 'default')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-NFB3/func/sub-A00040524_ses-NFB3_task-PEER2_atlas-tt_space-MNI152NLin6ASym_reg-default_desc-Mean_timeseries.1D
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,NFB3,,DMNTRACKINGTEST,,,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,PearsonNilearn,output,correlations,.tsv,"[('atlas', 'CC400'), ('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-NFB3/func/sub-A00040524_ses-NFB3_task-DMNTRACKINGTEST_atlas-CC400_space-MNI152NLin6ASym_reg-defaultNoGSR_desc-PearsonNilearn_correlations.tsv
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,NFB3,,MSIT,,,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,PartialNilearn,output,correlations,.tsv,"[('atlas', 'Glasser'), ('reg', 'default')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-NFB3/func/sub-A00040524_ses-NFB3_task-MSIT_atlas-Glasser_space-MNI152NLin6ASym_reg-default_desc-PartialNilearn_correlations.tsv
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,NFB3,,MSIT,,,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,ndmg,output,correlations,.csv,"[('atlas', 'DKT'), ('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-NFB3/func/sub-A00040524_ses-NFB3_task-MSIT_atlas-DKT_space-MNI152NLin6ASym_reg-defaultNoGSR_desc-ndmg_correlations.csv
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,NFB3,,DMNTRACKINGTRAIN,,,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,Mean,output,timeseries,.1D,"[('atlas', 'Yeo17Liberal'), ('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-NFB3/func/sub-A00040524_ses-NFB3_task-DMNTRACKINGTRAIN_atlas-Yeo17Liberal_space-MNI152NLin6ASym_reg-defaultNoGSR_desc-Mean_timeseries.1D
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,NFB3,,MSIT,,,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,PartialNilearn,output,correlations,.tsv,"[('atlas', 'DesikanKlein'), ('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-NFB3/func/sub-A00040524_ses-NFB3_task-MSIT_atlas-DesikanKlein_space-MNI152NLin6ASym_reg-defaultNoGSR_desc-PartialNilearn_correlations.tsv
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,NFB3,,DMNTRACKINGTRAIN,,,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,Mean,output,timeseries,.1D,"[('atlas', 'CAPRSC'), ('reg', 'default')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-NFB3/func/sub-A00040524_ses-NFB3_task-DMNTRACKINGTRAIN_atlas-CAPRSC_space-MNI152NLin6ASym_reg-default_desc-Mean_timeseries.1D
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,NFB3,,PEER2,,,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,Mean,output,timeseries,.1D,"[('atlas', 'ho'), ('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-NFB3/func/sub-A00040524_ses-NFB3_task-PEER2_atlas-ho_space-MNI152NLin6ASym_reg-defaultNoGSR_desc-Mean_timeseries.1D
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,NFB3,,PEER2,,,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,PartialNilearn,output,correlations,.tsv,"[('atlas', 'Schaefer20181000Parcels17NetworksOrder'), ('reg', 'default')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-NFB3/func/sub-A00040524_ses-NFB3_task-PEER2_atlas-Schaefer20181000Parcels17NetworksOrder_space-MNI152NLin6ASym_reg-default_desc-PartialNilearn_correlations.tsv
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,NFB3,,DMNTRACKINGTRAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,output,vmhc,.nii.gz,"[('reg', 'default')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-NFB3/func/sub-A00040524_ses-NFB3_task-DMNTRACKINGTRAIN_reg-default_vmhc.nii.gz
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,NFB3,,PEER1,,,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,ndmg,output,correlations,.csv,"[('atlas', 'Slab907'), ('reg', 'default')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-NFB3/func/sub-A00040524_ses-NFB3_task-PEER1_atlas-Slab907_space-MNI152NLin6ASym_reg-default_desc-ndmg_correlations.csv
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,NFB3,,PEER1,,,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,PartialNilearn,output,correlations,.tsv,"[('atlas', 'Juelich'), ('reg', 'default')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-NFB3/func/sub-A00040524_ses-NFB3_task-PEER1_atlas-Juelich_space-MNI152NLin6ASym_reg-default_desc-PartialNilearn_correlations.tsv
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,NFB3,,DMNTRACKINGTRAIN,,,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,Mean,output,timeseries,.1D,"[('atlas', 'Schaefer2018200Parcels17NetworksOrder'), ('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-NFB3/func/sub-A00040524_ses-NFB3_task-DMNTRACKINGTRAIN_atlas-Schaefer2018200Parcels17NetworksOrder_space-MNI152NLin6ASym_reg-defaultNoGSR_desc-Mean_timeseries.1D
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,NFB3,,DMNTRACKINGTRAIN,,,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,PartialNilearn,output,correlations,.tsv,"[('atlas', 'HarvardOxfordcortMaxprobThr25'), ('reg', 'default')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-NFB3/func/sub-A00040524_ses-NFB3_task-DMNTRACKINGTRAIN_atlas-HarvardOxfordcortMaxprobThr25_space-MNI152NLin6ASym_reg-default_desc-PartialNilearn_correlations.tsv
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,NFB3,,PEER2,,,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,ndmg,output,correlations,.csv,"[('atlas', 'Desikan'), ('reg', 'default')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-NFB3/func/sub-A00040524_ses-NFB3_task-PEER2_atlas-Desikan_space-MNI152NLin6ASym_reg-default_desc-ndmg_correlations.csv
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,NFB3,,DMNTRACKINGTRAIN,,,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,smZstd,output,alff,.nii.gz,"[('reg', 'default')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-NFB3/func/sub-A00040524_ses-NFB3_task-DMNTRACKINGTRAIN_space-MNI152NLin6ASym_reg-default_desc-smZstd_alff.nii.gz
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,NFB3,,MSIT,,,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,ndmg,output,correlations,.csv,"[('atlas', 'Juelich'), ('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-NFB3/func/sub-A00040524_ses-NFB3_task-MSIT_atlas-Juelich_space-MNI152NLin6ASym_reg-defaultNoGSR_desc-ndmg_correlations.csv
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,NFB3,,DMNTRACKINGTRAIN,,,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,PartialNilearn,output,correlations,.tsv,"[('atlas', 'AAL'), ('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-NFB3/func/sub-A00040524_ses-NFB3_task-DMNTRACKINGTRAIN_atlas-AAL_space-MNI152NLin6ASym_reg-defaultNoGSR_desc-PartialNilearn_correlations.tsv
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,NFB3,,DMNTRACKINGTRAIN,,,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,PearsonNilearn,output,correlations,.tsv,"[('atlas', 'Yeo17Liberal'), ('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-NFB3/func/sub-A00040524_ses-NFB3_task-DMNTRACKINGTRAIN_atlas-Yeo17Liberal_space-MNI152NLin6ASym_reg-defaultNoGSR_desc-PearsonNilearn_correlations.tsv
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,NFB3,,DMNTRACKINGTEST,,,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,PearsonNilearn,output,correlations,.tsv,"[('atlas', 'Brodmann'), ('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-NFB3/func/sub-A00040524_ses-NFB3_task-DMNTRACKINGTEST_atlas-Brodmann_space-MNI152NLin6ASym_reg-defaultNoGSR_desc-PearsonNilearn_correlations.tsv
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,NFB3,,MORALDILEMMA,,,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,ndmg,output,correlations,.csv,"[('atlas', 'Talairach'), ('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-NFB3/func/sub-A00040524_ses-NFB3_task-MORALDILEMMA_atlas-Talairach_space-MNI152NLin6ASym_reg-defaultNoGSR_desc-ndmg_correlations.csv
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,NFB3,,MSIT,,,,,,,,,,,,,,,,,,,,,,,,,,,movementParametersRot,output,quality,.png,[],/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-NFB3/func/sub-A00040524_ses-NFB3_task-MSIT_desc-movementParametersRot_quality.png
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,NFB3,,MORALDILEMMA,,,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,PearsonNilearn,output,correlations,.tsv,"[('atlas', 'Talairach'), ('reg', 'default')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-NFB3/func/sub-A00040524_ses-NFB3_task-MORALDILEMMA_atlas-Talairach_space-MNI152NLin6ASym_reg-default_desc-PearsonNilearn_correlations.tsv
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,NFB3,,DMNTRACKINGTEST,,,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,ndmg,output,correlations,.csv,"[('atlas', 'Schaefer2018300Parcels17NetworksOrder'), ('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-NFB3/func/sub-A00040524_ses-NFB3_task-DMNTRACKINGTEST_atlas-Schaefer2018300Parcels17NetworksOrder_space-MNI152NLin6ASym_reg-defaultNoGSR_desc-ndmg_correlations.csv
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,NFB3,,PEER2,,,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,PearsonNilearn,output,correlations,.tsv,"[('atlas', 'Desikan'), ('reg', 'default')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-NFB3/func/sub-A00040524_ses-NFB3_task-PEER2_atlas-Desikan_space-MNI152NLin6ASym_reg-default_desc-PearsonNilearn_correlations.tsv
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,NFB3,,DMNTRACKINGTEST,,,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,PearsonNilearn,output,correlations,.tsv,"[('atlas', 'Schaefer2018200Parcels17NetworksOrder'), ('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-NFB3/func/sub-A00040524_ses-NFB3_task-DMNTRACKINGTEST_atlas-Schaefer2018200Parcels17NetworksOrder_space-MNI152NLin6ASym_reg-defaultNoGSR_desc-PearsonNilearn_correlations.tsv
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,NFB3,,PEER1,,,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,Mean,output,timeseries,.1D,"[('atlas', 'Brodmann'), ('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-NFB3/func/sub-A00040524_ses-NFB3_task-PEER1_atlas-Brodmann_space-MNI152NLin6ASym_reg-defaultNoGSR_desc-Mean_timeseries.1D
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,NFB3,,DMNTRACKINGTRAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,output,xfm,.nii.gz,"[('from', 'bold'), ('to', 'MNI152NLin6ASym'), ('mode', 'image')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-NFB3/func/sub-A00040524_ses-NFB3_task-DMNTRACKINGTRAIN_from-bold_to-MNI152NLin6ASym_mode-image_xfm.nii.gz
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,NFB3,,PEER1,,,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,PearsonNilearn,output,correlations,.tsv,"[('atlas', 'DesikanKlein'), ('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-NFB3/func/sub-A00040524_ses-NFB3_task-PEER1_atlas-DesikanKlein_space-MNI152NLin6ASym_reg-defaultNoGSR_desc-PearsonNilearn_correlations.tsv
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,NFB3,,PEER1,,,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,Mean,output,timeseries,.1D,"[('atlas', 'Yeo7Liberal'), ('reg', 'default')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-NFB3/func/sub-A00040524_ses-NFB3_task-PEER1_atlas-Yeo7Liberal_space-MNI152NLin6ASym_reg-default_desc-Mean_timeseries.1D
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,NFB3,,PEER2,,,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,PartialNilearn,output,correlations,.tsv,"[('atlas', 'CC200'), ('reg', 'default')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-NFB3/func/sub-A00040524_ses-NFB3_task-PEER2_atlas-CC200_space-MNI152NLin6ASym_reg-default_desc-PartialNilearn_correlations.tsv
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,NFB3,,PEER2,,,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,Mean,output,timeseries,.1D,"[('atlas', 'Yeo17Liberal'), ('reg', 'default')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-NFB3/func/sub-A00040524_ses-NFB3_task-PEER2_atlas-Yeo17Liberal_space-MNI152NLin6ASym_reg-default_desc-Mean_timeseries.1D
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,NFB3,,MSIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,output,vmhc,.nii.gz,"[('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-NFB3/func/sub-A00040524_ses-NFB3_task-MSIT_reg-defaultNoGSR_vmhc.nii.gz
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,NFB3,,MSIT,,,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,Mean,output,timeseries,.1D,"[('atlas', 'Slab907'), ('reg', 'defaultNoGSR')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-NFB3/func/sub-A00040524_ses-NFB3_task-MSIT_atlas-Slab907_space-MNI152NLin6ASym_reg-defaultNoGSR_desc-Mean_timeseries.1D
site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,A00040524,NFB3,,PEER2,,,,,,,,,,,,,,,,,,,MNI152NLin6ASym,,,,,,,,zstd,output,lfcdb,.nii.gz,"[('reg', 'default')]",/ocean/projects/med250004p/shared/regression_outputs_v1.8.7/default/site-1/sub-A00040524/output/pipeline_cpac-default-pipeline,sub-A00040524/ses-NFB3/func/sub-A00040524_ses-NFB3_task-PEER2_space-MNI152NLin6ASym_reg-default_desc-zstd_lfcdb.nii.gz
